item_id,order_id,product_id,quantity,unit_price,discount_percent
1931,465,496,5,41568.75,7
1932,446,391,4,31792.29,40
1933,1013,85,1,11987.72,12
1934,709,180,2,31134.04,25
1935,55,308,2,34579.25,40
1936,505,177,2,43176.28,39
1937,437,466,2,8986.68,9
1938,907,117,5,11487.24,33
1939,357,1,3,21879.08,30
1940,455,401,3,13607.56,14
1941,179,260,3,58322.37,30
1942,101,283,4,2829.14,11
1943,1020,404,1,45893.03,10
1944,410,196,1,6010.35,31
1945,812,52,3,38723.89,35
1946,1144,348,5,37963.99,11
1947,1010,342,4,55390.27,16
1948,529,400,4,28760.73,20
1949,538,68,2,12668.23,13
1950,313,73,-2,55186.59,32
1951,218,387,5,17593.01,9
1953,773,94,5,59574.88,21
1954,101,461,4,14610.37,40
1955,981,443,2,4093.48,7
1956,557,204,-4,16619.2,15
1957,646,118,5,56991.7,7
1959,790,90,4,39699.8,32
1960,818,118,5,49707.5,30
1962,653,129,5,4456.02,11
1963,138,189,1,25744.33,17
1965,188,296,4,35586.26,13
1966,924,281,4,21529.39,11
1967,2,416,2,1187.79,10
1968,325,342,1,4360.13,31
1970,881,464,5,24271.67,34
1971,930,208,1,34027.04,33
1972,152,85,4,29483.91,30
1973,380,68,4,39156.86,1
1974,695,357,5,57833.7,34
1975,1116,216,3,14310.16,40
1976,1171,461,3,12260.62,38
1977,783,169,3,11383.73,32
1978,1185,327,3,10983.17,7
1979,325,62,5,4248.26,1
1980,996,414,4,16410.02,18
1981,935,410,-3,28848.28,3
1982,862,496,5,27909.61,19
1983,892,255,4,17934.86,28
1984,634,454,1,25245.4,12
1985,712,219,1,15490.2,21
1986,833,126,3,18952.61,14
1987,78,302,4,58505.58,36
1988,382,493,4,26538.63,7
1989,1159,333,3,8327.46,24
1991,717,57,2,31788.07,29
1992,423,219,3,14162.77,5
1993,594,470,5,37283.82,35
1994,687,314,4,20985.99,18
1995,891,127,3,58345.24,16
1996,599,382,2,18512.75,16
1997,626,314,1,23791.76,38
1999,1178,452,-3,52636.7,16
2000,1150,88,2,13549.27,37
2001,861,66,5,43404.71,13
2002,1092,329,5,34999.95,17
2003,323,54,1,59862.61,36
2004,126,354,2,6997.1,30
2005,981,168,3,53964.34,33
2006,588,323,4,22295.59,30
2007,271,440,2,2333.81,0
2008,570,291,4,50910.57,24
2009,304,371,5,13484.42,3
2010,290,460,3,6487.5,7
2011,946,171,4,51872.72,33
2012,803,98,3,34982.78,40
2013,966,494,1,33367.1,27
2014,162,473,5,36608.09,4
2015,739,283,3,11430.24,20
2016,454,44,1,13447.05,34
2017,99,454,2,17867.74,11
2018,835,81,2,2105.78,15
2019,937,150,2,15980.88,13
2021,812,401,5,49888.59,2
2022,643,364,2,34187.94,17
2023,1194,492,1,9264.14,5
2024,998,225,3,3958.24,16
2025,77,155,2,50504.2,3
2026,1099,407,3,56840.23,10
2027,1146,313,3,25385.25,21
2028,690,374,2,12018.32,8
2029,314,320,2,658.22,1
2031,450,102,3,24556.66,28
2032,252,344,4,47020.46,23
2033,22,225,4,8605.47,30
2034,712,385,3,15022.5,3
2036,1192,285,3,48982.28,10
2037,444,139,2,2895.34,34
2038,140,485,5,48589.02,1
2039,334,491,2,39748.85,8
2041,531,339,5,27807.94,6
2042,976,329,4,19334.78,16
2043,375,474,3,3097.78,23
2044,466,275,4,9329.76,30
2045,696,259,1,10874.73,20
2046,1198,401,3,23178.12,34
2047,522,469,5,43509.95,9
2048,995,128,2,27137.03,4
2050,938,495,5,2613.62,22
2051,1133,213,5,3094.8,4
2052,102,442,4,17551.75,2
2053,462,307,2,21216.05,37
2054,516,356,3,10774.35,20
2055,225,253,1,10442.54,9
2056,795,384,3,15061.42,35
2057,335,11,3,51443.59,9
2058,770,91,4,40779.72,16
2059,784,436,2,54535.42,0
2060,401,104,3,17736.22,28
2061,38,157,5,50453.01,31
2062,1189,473,-3,803.44,29
2063,341,6,3,36869.6,24
2064,716,37,5,45988.71,20
2065,918,255,3,37472.45,11
2067,379,232,4,28502.5,10
2068,735,291,2,1150.46,5
2069,716,278,1,8591.42,38
2070,756,294,2,9139.47,18
2071,661,474,4,13180.14,9
2072,647,388,5,24193.17,27
2073,316,331,4,10424.39,39
2074,369,22,4,22681.29,21
2075,1054,14,5,20444.58,12
2076,220,115,5,45640.96,2
2077,1176,274,2,42291.91,10
2078,172,91,2,5752.24,11
2079,763,384,3,30730.57,7
2080,1103,79,4,32652.05,34
2081,823,153,1,6328.47,37
2082,670,135,5,32280.3,24
2083,626,385,2,50246.58,0
2084,796,91,5,55691.31,31
2085,1075,246,2,49931.31,33
2086,795,327,4,16977.96,25
2087,244,306,4,43480.81,13
2088,370,58,5,8540.47,27
2089,367,39,2,11063.0,19
2090,94,146,2,36742.88,34
2091,231,145,4,56265.89,36
2092,230,47,4,51775.78,28
2093,833,302,5,35684.28,39
2094,1079,50,2,30869.87,12
2095,1126,11,1,13238.48,27
2096,43,378,-2,42403.2,3
2097,403,383,2,32400.56,12
2098,387,447,1,330.55,40
2099,368,139,2,53189.13,15
2100,4,479,3,33233.73,10
2101,351,338,5,46061.65,3
2102,816,274,4,9924.44,29
2103,500,440,2,10720.89,35
2104,424,452,5,36603.89,24
2105,418,110,4,24509.79,5
2106,234,453,5,54791.75,25
2107,932,54,2,26099.8,19
2108,223,1,1,11473.33,32
2109,412,461,2,43042.09,9
2110,1108,435,5,43892.28,14
2111,383,237,5,43726.54,4
2112,667,363,1,24423.03,30
2113,195,334,1,25407.27,40
2114,1192,86,1,38124.76,34
2115,546,127,1,37308.08,29
2116,840,60,4,55101.43,7
2117,859,297,5,38630.77,34
2118,717,339,4,10773.89,1
2119,309,360,4,22674.54,25
2120,350,314,3,34527.29,6
2121,918,105,3,37042.89,37
2122,333,176,3,13488.59,17
2123,19,392,4,44316.63,8
2124,47,228,3,37681.35,9
2125,844,217,5,59308.92,19
2126,897,294,5,23841.8,1
2127,1134,401,5,27491.33,31
2128,721,352,5,51051.43,18
2129,155,489,5,11693.12,38
2130,620,58,4,27776.4,18
2131,1063,484,3,12454.85,37
2132,1093,55,4,17648.74,37
2134,1055,413,4,52562.71,20
2135,243,428,1,9925.18,8
2136,81,204,4,17463.69,38
2137,38,431,5,10830.58,34
2138,735,267,1,46233.33,0
2139,1106,294,5,11478.24,2
2140,625,342,5,33108.81,39
2141,971,135,1,33244.6,26
2142,485,8,2,55534.72,28
2143,27,25,1,12849.96,22
2144,826,53,5,53327.41,38
2145,417,9,3,23305.41,6
2146,1158,99,4,58727.0,18
2147,1167,27,5,45694.08,1
2148,1088,242,2,24925.28,2
2149,418,219,3,53324.48,7
2150,556,471,3,18250.66,16
2151,89,202,4,16528.1,21
2152,1145,463,4,49128.16,23
2154,705,313,5,26227.66,30
2155,872,394,2,11135.78,11
2156,17,170,2,13005.75,40
2157,604,226,1,15591.33,19
2158,797,156,5,17385.56,20
2159,457,308,4,19642.83,6
2160,475,274,2,18821.13,31
2161,281,148,3,43746.38,13
2162,116,2,2,23723.75,11
2163,140,476,4,14286.03,40
2164,949,254,2,25593.36,17
2165,1118,375,2,37087.38,35
2166,658,284,3,10341.05,37
2167,349,349,3,8482.59,20
2168,237,258,3,29406.29,39
2169,137,29,3,54982.59,33
2170,97,186,3,35997.25,16
2171,630,138,4,13896.23,23
2172,731,396,2,17924.03,33
2173,606,58,4,7233.04,37
2174,1170,236,2,15671.45,38
2175,683,119,4,30681.65,1
2176,256,272,2,25334.99,4
2177,491,423,5,55114.81,11
2178,77,263,4,30411.05,11
2179,1141,35,3,47684.79,30
2180,403,5,3,49649.87,27
2181,129,161,2,7421.41,19
2182,436,475,3,43763.42,30
2183,1049,26,1,30761.86,6
2184,980,97,3,16825.06,24
2185,982,227,4,56017.57,37
2186,134,159,2,12673.02,25
2187,1179,132,4,37783.39,27
2188,700,27,5,35293.76,37
2189,76,58,1,31982.73,35
2190,467,296,1,31924.37,14
2191,698,84,1,42285.88,34
2192,1070,149,3,10295.05,18
2193,1054,398,5,17922.69,39
2194,1194,190,4,10324.72,23
2195,1005,169,5,20976.92,33
2197,147,226,5,27819.37,34
2198,152,420,2,18024.46,34
2199,926,461,1,27781.11,21
2200,1084,154,3,55533.89,6
2201,423,218,4,45656.91,10
2202,802,268,1,5071.71,13
2203,430,271,5,20568.97,27
2204,234,397,1,34729.52,39
2205,1007,428,5,4879.2,21
2206,47,378,5,39435.8,36
2207,342,427,1,26773.16,36
2208,647,76,5,51700.44,27
2209,453,422,3,5456.87,20
2210,1103,385,1,45297.2,29
2211,25,394,-3,11790.02,25
2212,249,63,5,14543.75,37
2214,630,69,3,21038.75,15
2215,87,294,1,41436.06,20
2216,207,439,5,43059.01,2
2217,125,451,2,18030.28,29
2219,777,388,4,8477.67,28
2220,715,261,5,24116.5,15
2221,496,409,5,3715.18,0
2222,1116,165,4,5511.82,40
2223,923,341,2,5248.3,21
2224,770,123,5,29291.87,11
2225,237,52,4,17481.62,25
2226,88,338,2,50315.32,15
2227,373,234,1,51330.09,34
2228,775,210,1,20652.61,15
2229,1068,43,4,48453.55,16
2230,845,40,1,53608.75,39
2231,946,491,3,38112.9,13
2232,614,210,3,2666.94,23
2233,77,97,5,32857.09,8
2234,439,5,3,8648.32,26
2235,276,479,5,52354.51,16
2236,555,233,1,31779.23,37
2237,650,407,2,55601.24,36
2238,92,215,4,24187.7,38
2239,8,292,2,10470.68,34
2240,570,481,5,30597.94,17
2241,719,58,2,49886.37,21
2242,930,70,4,7484.82,17
2243,44,329,4,48382.04,35
2244,217,388,4,50364.71,17
2245,72,104,3,56831.95,37
2246,1071,462,1,30484.7,13
2247,908,334,3,57711.85,14
2248,440,208,-3,45682.76,28
2249,515,49,-2,43075.86,38
2250,231,483,3,11660.78,40
2251,48,96,5,7750.21,8
2252,342,497,1,55437.4,4
2253,349,442,2,53676.88,39
2254,730,231,4,8123.64,17
2255,136,11,1,42465.84,31
2256,558,52,5,12983.98,17
2257,492,431,5,38630.47,3
2258,634,51,2,8737.48,17
2259,954,15,5,43838.37,35
2260,799,131,5,24471.74,11
2261,161,254,3,47627.71,11
2263,106,19,2,18398.18,33
2264,782,111,1,28545.98,9
2265,919,356,2,3459.82,9
2266,66,305,3,46788.02,15
2267,849,370,2,4297.7,23
2268,1114,299,1,697.59,29
2269,642,16,1,5837.2,15
2270,1154,495,1,1657.21,29
2271,946,46,2,45182.85,2
2272,352,83,1,6638.51,34
2274,1016,73,2,7285.02,16
2275,573,381,4,47561.6,31
2276,343,281,1,28490.26,0
2277,628,126,4,3322.24,9
2278,618,151,2,11101.66,9
2279,814,8,2,20605.04,13
2281,625,380,4,47890.39,30
2282,770,316,1,12573.82,11
2283,724,162,1,13556.49,8
2284,162,334,4,36200.41,19
2285,50,497,2,16293.87,22
2286,736,300,5,21110.26,24
2287,217,55,5,40078.15,20
2288,1100,298,1,10326.7,27
2289,829,388,3,43977.16,34
2290,523,246,5,25734.8,32
2291,260,110,4,22824.21,3
2292,1025,270,-3,18786.5,16
2293,473,225,5,58587.66,36
2294,67,252,3,37220.7,36
2295,896,154,1,3116.08,36
2296,1084,478,2,23642.98,40
2297,405,403,3,58780.88,17
2298,1045,224,3,26997.94,2
2299,241,115,5,57931.31,26
2300,885,96,2,42893.51,0
2301,341,103,4,41210.52,9
2302,736,463,3,189.26,13
2303,5,32,1,1188.6,33
2304,598,381,4,27260.88,37
2305,10,2,5,31313.43,36
2306,249,130,-1,24431.01,0
2307,190,197,5,45202.82,40
2309,1192,345,5,56709.75,36
2310,92,199,1,32552.44,21
2311,169,483,5,25572.92,16
2312,84,26,1,55289.43,37
2313,449,128,4,7212.57,6
2315,175,163,1,39762.95,35
2316,531,169,5,8577.15,36
2318,25,36,3,12286.85,15
2319,842,16,4,19366.93,36
2320,513,146,5,53445.19,17
2321,885,227,2,42995.23,6
2323,1039,78,2,39191.83,32
2324,592,496,1,9042.58,25
2325,1088,178,5,53245.83,31
2326,666,464,2,28107.38,22
2327,395,211,3,9670.19,14
2328,931,9,1,17750.09,10
2329,1147,487,2,33144.46,21
2330,238,352,4,56302.26,40
2331,671,178,5,1172.15,25
2332,65,32,4,36136.74,14
2333,874,210,1,3321.55,8
2334,1070,74,4,5291.29,5
2335,360,103,2,34111.12,40
2336,719,46,2,1858.97,16
2337,767,6,4,44152.17,27
2338,460,490,3,18792.19,2
2339,626,336,2,53640.64,28
2340,449,437,3,23030.88,1
2341,181,171,2,509.93,31
2343,717,286,4,5076.14,26
2344,335,482,3,45436.05,8
2345,376,202,4,59213.25,32
2346,857,361,4,56103.35,25
2348,838,437,5,26575.67,17
2349,601,243,4,49809.17,10
2350,426,186,1,2286.32,6
2351,622,257,5,29054.02,19
2352,258,121,3,51859.26,13
2353,630,372,4,52734.44,24
2354,227,78,1,20243.08,40
2355,518,310,3,9901.25,16
2356,353,9,4,39629.5,17
2357,181,393,1,6154.41,39
2358,401,280,5,4910.44,9
2359,6,439,4,14086.75,14
2360,589,257,5,48396.86,4
2361,568,301,4,32256.74,25
2362,38,178,1,49011.86,2
2363,330,418,3,18729.02,17
2364,382,127,1,7195.99,25
2365,1082,218,1,49445.36,15
2366,206,366,5,23164.53,3
2367,128,358,2,6391.57,28
2368,102,42,1,48474.51,2
2369,430,153,4,48816.15,15
2370,1017,383,1,35422.67,29
2371,1137,213,1,46862.39,6
2372,795,453,2,45657.52,22
2374,956,421,5,19786.54,23
2375,247,40,2,57496.44,21
2376,1086,85,1,1455.77,10
2377,909,268,1,28353.26,29
2378,116,367,2,28130.1,26
2379,57,283,5,6752.98,39
2380,317,67,2,40643.08,37
2382,994,174,2,2515.07,26
2383,218,461,1,11005.46,18
2385,348,334,3,40180.87,18
2386,277,110,4,57844.13,10
2387,249,201,5,2379.28,24
2388,784,283,3,50830.26,16
2389,967,11,4,48070.74,22
2390,243,126,5,50997.3,23
2392,611,422,2,23364.87,0
2393,20,112,2,21902.32,33
2394,321,145,2,42198.69,7
2395,455,296,2,17384.65,18
2396,452,13,1,18155.52,6
2397,153,417,1,19051.93,14
2398,207,189,1,22685.71,23
2399,1127,199,3,24316.36,15
2400,676,120,-3,33042.04,5
2402,862,133,2,29485.98,37
2403,251,164,4,14882.24,21
2404,228,71,5,46248.66,28
2405,675,414,1,8125.79,37
2406,1153,255,5,5997.9,23
2407,771,438,1,45769.39,38
2408,466,376,4,1229.76,18
2409,892,389,3,46324.94,27
2410,960,73,1,21550.37,28
2411,944,105,1,49631.91,29
2413,471,247,1,13069.13,31
2414,468,272,1,46601.37,28
2415,150,431,3,30244.97,20
2416,371,197,1,9803.66,11
2417,808,351,5,24229.32,9
2418,381,285,5,50050.94,2
2419,878,129,2,716.11,24
2420,295,245,1,51594.04,13
2421,427,373,5,58017.02,25
2422,284,184,5,7610.28,33
2423,1033,428,4,36482.15,26
2424,62,409,3,31069.05,33
2425,479,91,1,41665.91,23
2426,532,4,3,47313.59,33
2427,297,243,2,34704.86,5
2428,671,306,4,25800.95,16
2429,644,99,3,24748.48,3
2430,1025,305,4,30038.71,21
2431,326,224,1,35243.12,1
2432,1080,133,2,50720.19,30
2433,825,384,2,27380.96,13
2434,361,90,2,28980.51,6
2435,952,426,3,39109.8,31
2436,248,496,4,6485.82,10
2437,604,81,5,52994.15,23
2438,550,429,5,24308.48,35
2439,768,90,-1,50149.19,37
2440,1198,439,2,11312.11,11
2441,1165,407,5,933.46,17
2442,815,138,4,49746.63,3
2443,52,445,1,27089.56,1
2444,165,205,2,26794.33,2
2445,23,482,1,17543.2,12
2446,847,428,4,11094.03,17
2447,459,437,1,51795.23,28
2448,571,401,4,26050.55,15
2449,11,277,2,57478.37,2
2450,666,134,1,9460.8,22
2451,1127,167,1,41962.96,14
2452,461,66,4,42072.79,31
2453,179,82,5,7160.59,24
2454,98,153,5,49044.54,3
2456,930,442,2,33222.59,19
2457,421,302,4,15960.02,40
2458,48,232,1,30389.36,34
2459,6,215,4,59623.67,26
2460,45,87,1,32783.85,6
2461,352,305,1,10037.65,4
2462,613,452,2,37219.82,17
2463,1173,468,1,35128.42,11
2464,714,491,-2,14911.24,11
2465,344,126,3,4127.42,9
2466,679,177,1,6899.97,14
2467,581,169,1,13639.58,25
2468,1136,414,5,17161.74,13
2469,503,99,2,17743.14,15
2470,335,304,-4,8022.54,34
2471,1156,383,5,59989.29,14
2472,552,386,3,5518.91,37
2473,683,385,5,23630.03,39
2474,275,488,1,7162.47,15
2475,823,102,1,28919.21,19
2476,570,82,1,54394.23,24
2477,550,329,1,34024.8,28
2478,201,301,2,10930.61,28
2479,470,52,4,22405.38,25
2480,868,438,3,28459.81,9
2481,1042,323,4,15187.28,6
2483,469,14,1,34307.81,10
2484,1092,463,3,18992.76,8
2485,392,86,1,3861.4,14
2486,727,6,3,5735.82,13
2487,286,52,5,38426.85,19
2488,102,265,4,29158.36,37
2489,287,134,4,36367.33,8
2490,515,441,2,9284.19,5
2491,484,363,3,37734.12,20
2492,1106,406,1,35482.98,0
2493,1112,248,4,2582.7,31
2494,1177,102,2,52849.59,10
2495,1144,221,3,5806.97,39
2496,340,175,4,43013.06,18
2497,564,30,5,20079.26,32
2498,736,377,5,31871.25,34
2499,657,359,4,42665.03,30
2500,353,10,5,16040.92,30
2501,1198,399,2,21808.51,13
2502,654,378,3,4901.17,37
2503,1138,82,-2,11095.66,22
2504,218,274,2,21224.86,40
2505,615,229,2,33192.99,12
2506,516,451,2,38802.53,5
2507,348,406,2,14816.46,17
2508,1167,294,2,35681.9,0
2509,856,202,2,49905.37,28
2510,840,205,1,15810.34,21
2511,108,493,5,21742.26,12
2512,978,429,3,38856.25,1
2513,154,26,1,34537.76,15
2514,412,276,5,10740.43,10
2515,950,48,1,56983.3,14
2516,12,356,1,25250.33,1
2517,295,237,4,39578.64,20
2518,820,57,4,49874.11,3
2519,893,446,2,23516.25,13
2520,725,6,1,34389.33,14
2521,410,139,4,5498.89,27
2522,457,345,1,12414.6,12
2523,235,7,5,15612.62,5
2524,614,71,2,42953.43,24
2525,590,60,2,27640.03,29
2526,796,268,3,28648.87,26
2527,65,217,2,47423.34,38
2528,93,420,3,52811.97,4
2529,697,52,5,33073.69,1
2530,1013,318,5,33921.45,11
2531,375,22,2,17293.16,14
2533,551,177,4,46876.2,12
2534,797,294,3,26973.25,0
2535,601,396,5,22246.42,14
2536,281,215,5,34112.42,17
2537,355,102,5,26089.02,17
2538,25,491,1,35777.65,14
2539,691,321,3,28954.36,17
2540,801,372,3,14143.9,37
2541,67,298,2,28669.64,4
2542,876,26,3,29374.85,40
2543,193,151,2,27391.08,33
2544,435,235,1,23831.14,24
2545,925,432,3,52720.37,16
2546,958,68,4,45325.6,25
2547,138,189,3,52947.86,5
2548,1060,383,5,34318.08,3
2549,974,474,-2,34654.19,7
2550,1059,158,3,2556.48,29
2551,1152,198,1,17474.35,15
2552,878,18,3,53975.57,14
2553,910,137,4,35569.19,15
2554,812,248,4,39985.73,1
2555,965,359,1,32924.82,8
2556,376,216,4,53282.37,30
2557,576,398,1,36897.07,32
2558,1039,221,3,13160.0,21
2559,96,199,4,45110.65,36
2560,624,349,2,41812.9,39
2561,1032,388,4,59245.94,1
2562,645,409,3,50904.82,40
2564,1149,217,1,32749.4,25
2565,907,16,4,23506.17,11
2567,1189,298,2,46027.59,32
2568,165,345,5,49002.43,10
2569,1151,79,4,42175.43,13
2570,478,238,1,27506.71,0
2571,631,313,3,10379.78,37
2572,62,106,5,32180.18,15
2573,179,346,2,57462.71,19
2574,40,58,3,21591.67,36
2575,858,231,1,59633.65,38
2576,697,420,5,26407.43,0
2577,1087,84,3,13996.82,32
2578,570,338,2,48722.21,9
2579,155,239,5,6787.6,30
2580,12,198,4,57235.5,17
2581,234,176,5,34835.91,3
2582,518,452,5,55268.38,9
2583,1047,48,3,188.21,28
2584,235,244,1,56221.25,9
2585,612,22,4,52802.15,13
2586,1105,17,5,38473.25,4
2587,824,77,5,10019.7,26
2588,607,427,3,50562.59,20
2589,62,339,1,27512.83,33
2590,1187,495,3,57089.43,11
2591,957,324,3,5420.16,26
2592,867,480,5,41156.84,38
2593,789,440,1,10372.28,30
2594,272,8,5,2082.31,8
2595,492,320,1,27431.74,40
2596,359,473,4,11757.64,16
2597,448,167,5,22950.96,11
2598,685,268,4,54009.42,5
2599,605,415,2,17965.57,23
2602,1168,232,4,49392.79,3
2603,772,333,4,146.07,18
2604,652,69,3,2617.52,22
2605,871,131,5,45258.56,34
2607,558,431,5,32852.38,7
2608,1168,232,4,15001.3,23
2609,820,211,2,59943.86,8
2610,79,196,4,48427.15,38
2611,1084,209,3,35159.9,8
2612,636,291,4,58070.66,11
2613,104,488,3,11241.12,33
2614,340,493,-4,33864.16,8
2615,854,204,1,57993.25,36
2616,363,97,3,22679.63,37
2617,317,302,5,47488.42,35
2618,657,385,5,44114.75,25
2619,951,364,4,27111.29,11
2620,889,7,3,7372.94,16
2621,101,268,3,53723.25,15
2622,410,309,5,44787.54,38
2623,259,207,1,1856.92,4
2624,102,335,4,55803.78,9
2625,138,490,3,44497.36,14
2626,583,375,5,4335.95,19
2627,419,265,5,29792.8,9
2628,1114,241,2,2087.0,39
2629,671,427,4,17897.65,8
2630,24,169,5,58180.3,9
2631,375,120,3,49915.88,1
2632,993,219,4,36557.01,6
2633,535,287,5,24100.66,36
2634,1117,472,1,38977.2,23
2635,270,451,1,5201.99,23
2636,6,230,5,24568.62,6
2639,247,364,2,19147.46,4
2640,988,339,5,19013.34,25
2641,107,255,4,29802.5,10
2642,717,32,2,25200.72,36
2643,368,495,1,8882.1,21
2644,1196,306,1,35488.1,33
2645,431,236,1,11473.65,11
2646,636,141,-4,17268.01,38
2647,555,253,4,1637.79,34
2648,264,397,2,18981.27,4
2649,11,355,4,24870.98,4
2650,147,403,4,37829.51,35
2651,732,46,4,41735.08,10
2652,711,41,3,21165.35,12
2653,76,310,1,33544.83,22
2654,706,178,5,44545.06,6
2655,926,134,3,43126.96,39
2656,750,128,5,40017.69,25
2657,1008,421,-4,261.3,18
2658,504,457,1,43037.79,20
2659,241,277,3,59084.25,15
2660,1119,77,-2,4977.95,34
2662,82,123,5,22367.63,34
2663,571,322,1,39638.28,34
2664,311,201,3,9531.13,21
2665,783,145,4,42586.71,13
2666,485,176,4,8015.85,3
2667,960,154,3,51015.25,32
2669,1144,248,1,35835.19,2
2670,241,307,5,5650.12,40
2671,578,444,2,4823.76,12
2672,298,416,4,22776.48,6
2673,565,284,3,33696.54,21
2674,818,124,2,39522.56,7
2675,826,17,3,59652.28,10
2676,643,116,5,54308.53,0
2677,559,187,3,17846.33,3
2678,282,471,2,4887.7,4
2679,151,422,5,34380.47,15
2680,863,449,4,48254.0,26
2681,835,93,2,19670.34,36
2682,6,187,2,58575.76,8
2683,151,379,5,18142.29,8
2684,1138,465,4,455.67,24
2686,489,223,1,22320.78,8
2687,180,332,4,16032.32,0
2688,248,6,2,35239.84,37
2689,338,31,2,38381.76,9
2690,48,312,3,20404.09,12
2692,230,295,2,58153.63,2
2693,1093,221,1,8069.57,29
2694,1010,479,3,39729.01,16
2695,281,23,3,17221.22,35
2696,577,356,3,55551.16,14
2697,255,286,1,37874.24,7
2698,798,179,3,31810.61,18
2699,580,391,3,23948.4,25
2700,344,306,3,9049.54,31
2701,108,162,4,22855.18,15
2702,837,53,4,50437.35,19
2703,63,230,1,17850.33,40
2704,864,462,4,1060.52,12
2705,129,188,5,21973.44,4
2706,408,349,1,4164.31,14
2707,185,217,4,48556.9,20
2708,711,270,4,34367.69,23
2709,524,155,1,12630.41,37
2710,906,291,3,3491.2,24
2711,749,110,1,40832.56,20
2712,958,299,1,19227.14,29
2714,616,434,4,34886.11,27
2715,253,284,2,11769.02,20
2716,1014,136,5,27654.36,35
2717,767,352,4,3045.64,11
2718,980,434,4,48097.2,5
2721,389,436,2,41443.17,38
2722,436,403,2,12698.97,25
2723,82,96,5,55301.41,20
2725,383,133,2,26413.83,15
2726,327,115,5,52061.22,9
2727,489,352,2,1399.3,6
2728,1,34,4,37049.16,14
2729,359,265,3,17670.77,13
2730,1014,338,1,36318.53,33
2731,19,410,4,19950.83,20
2732,673,432,3,41433.61,8
2733,118,469,4,19484.09,36
2735,806,404,3,59082.41,13
2736,378,397,4,59574.42,9
2737,1010,231,4,28065.04,13
2738,849,454,5,42020.62,2
2739,823,476,3,43833.78,1
2740,908,2,2,33554.85,3
2741,71,172,5,18860.2,39
2742,624,70,3,5180.38,2
2743,610,373,1,8023.36,31
2744,890,243,3,30429.74,27
2746,29,432,1,14782.1,25
2747,1042,340,3,38094.14,25
2748,538,485,4,43762.82,18
2749,548,162,5,29193.5,37
2750,1071,474,2,58858.32,36
2751,1177,430,5,42513.24,38
2752,528,307,5,25692.23,37
2753,646,417,3,950.94,18
2754,426,74,4,46527.15,27
2755,262,68,2,58524.04,16
2756,208,67,1,9501.21,35
2757,1093,413,1,39665.92,6
2758,591,288,-3,13755.91,1
2759,150,94,4,26272.55,10
2760,396,419,5,58332.93,19
2761,615,89,2,20526.38,29
2762,1007,33,5,46483.64,33
2763,264,105,4,31598.99,34
2765,1070,26,4,41881.95,12
2766,524,295,3,24108.76,29
2767,1178,307,5,58350.74,17
2768,665,264,4,41233.24,39
2769,793,99,5,14562.37,0
2770,911,79,2,23758.79,7
2771,1113,31,5,52815.41,26
2772,821,68,1,6027.49,20
2773,653,376,4,41094.59,26
2774,677,256,5,56826.61,20
2775,735,455,4,21188.7,11
2776,883,141,1,510.23,24
2777,692,267,4,48520.56,8
2778,118,183,1,24941.92,22
2780,1050,302,-5,28391.34,18
2784,611,415,3,9317.59,13
2785,843,32,2,2808.81,21
2786,1108,314,5,13478.0,38
2787,570,383,-1,12834.21,37
2788,888,327,1,49437.98,30
2789,1180,450,4,8182.28,17
2790,314,285,3,6660.0,23
2791,554,270,1,17999.56,2
2792,725,386,4,45132.35,31
2794,457,294,3,40642.15,21
2795,1124,24,-2,39505.88,27
2796,514,139,2,39075.35,2
2797,185,182,5,36067.83,8
2798,575,313,1,28171.77,19
2799,466,50,5,44671.7,29
2800,1091,224,4,21818.19,23
2801,233,337,3,4094.95,27
2802,1071,370,2,12167.85,32
2803,265,430,5,19268.0,33
2804,1054,413,3,6450.67,26
2805,451,87,4,1964.57,23
2806,772,367,5,45428.97,10
2807,985,150,5,12666.24,28
2808,6,197,4,10989.42,37
2809,178,191,1,58905.39,33
2810,185,240,5,30089.1,18
2811,782,422,3,49319.97,36
2812,1124,304,1,56020.49,9
2814,1030,485,5,1715.79,9
2815,467,242,5,3491.18,27
2816,559,447,5,37698.47,28
2818,532,37,4,25301.08,20
2819,1075,40,5,32493.14,2
2820,431,237,5,4071.9,37
2821,1012,309,1,33513.8,19
2822,800,86,4,49623.78,13
2823,1128,263,-4,24720.39,33
2824,319,492,1,41146.35,25
2825,488,304,4,40907.4,11
2826,58,324,3,44319.84,35
2827,1120,52,2,55711.06,34
2828,793,434,1,30693.54,8
2829,55,333,4,521.87,25
2830,76,448,1,2919.81,37
2831,986,400,2,35409.83,9
2832,474,115,3,54326.82,32
2833,895,339,3,36487.57,29
2835,1047,315,4,51748.91,14
2836,392,174,3,41461.97,0
2837,906,121,1,45979.94,13
2838,675,175,1,40912.6,20
2839,68,184,2,38658.08,33
2840,456,265,3,42683.41,17
2841,638,189,5,32289.96,6
2842,638,33,3,53277.06,3
2843,210,386,2,56178.92,20
2844,407,206,5,59429.76,7
2845,806,420,5,36144.26,2
2846,897,450,4,37112.82,34
2848,874,263,3,15877.93,30
2849,601,13,2,49182.23,27
2850,876,489,3,48882.77,4
2851,276,314,3,28837.97,31
2852,427,445,1,21368.53,31
2853,329,308,2,39786.53,14
2854,806,493,5,46463.99,13
2855,280,290,1,19952.46,23
2856,624,329,2,59756.19,14
2857,615,47,4,51286.73,23
