order_id,customer_id,order_date,status,region_code
940,,2025-01-03 07:39:02,CANCELLED,WEST
941,157.0,2025-09-07 11:17:09,CANCELLED,WEST
942,600.0,2024-10-14 18:23:04,SHIPPED,SOUTH
943,,2026-02-07 04:32:21,PLACED,EAST
944,443.0,2025-10-14 03:31:22,CANCELLED,WEST
945,568.0,2025-04-10 02:20:21,DELIVERED,NORTH
946,500.0,2024-11-01 13:51:06,SHIPPED,NORTH
947,324.0,2026-04-12 21:23:15,RETURNED,NORTH
948,485.0,2024-09-06 07:22:49,PLACED,WEST
949,460.0,2024-07-14 14:50:16,CANCELLED,NORTH
950,481.0,2026-05-16 20:46:43,DELIVERED,WEST
951,348.0,2025-12-07 14:26:18,RETURNED,WEST
952,400.0,2025-09-16 01:11:19,CANCELLED,EAST
953,166.0,2025-02-01 14:26:07,RETURNED,SOUTH
954,495.0,2025-11-27 22:21:40,SHIPPED,SOUTH
955,104.0,2026-02-08 01:22:27,CANCELLED,WEST
956,49.0,2025-06-22 01:24:44,PLACED,EAST
957,163.0,2024-10-10 00:48:26,SHIPPED,NORTH
958,117.0,2024-10-21 20:44:16,RETURNED,SOUTH
959,265.0,2025-01-23 06:21:04,DELIVERED,EAST
960,571.0,2025-06-03 08:43:20,DELIVERED,SOUTH
961,107.0,2024-12-31 02:40:20,PLACED,WEST
962,114.0,13-11-2024,PLACED,NORTH
963,108.0,2025-11-26 14:16:45,SHIPPED,NORTH
964,161.0,2025-09-17 21:44:39,DELIVERED,WEST
965,102.0,2025-12-15 05:46:28,SHIPPED,EAST
966,207.0,29-09-2025,CANCELLED,WEST
967,486.0,2024-09-11 15:20:08,DELIVERED,EAST
968,382.0,2026-03-05 01:42:14,CANCELLED,EAST
969,543.0,2025-02-14 08:40:48,CANCELLED,SOUTH
970,420.0,2025-05-11 06:08:35,CANCELLED,EAST
971,11.0,2025-08-20 17:42:04,RETURNED,NORTH
972,169.0,26-11-2024,CANCELLED,NORTH
973,155.0,2026-06-30 00:50:58,RETURNED,NORTH
974,533.0,2026-06-22 20:49:46,DELIVERED,WEST
975,567.0,04-10-2025,DELIVERED,EAST
976,287.0,2026-03-31 13:10:37,RETURNED,SOUTH
977,211.0,2026-06-30 03:58:50,RETURNED,WEST
978,415.0,2025-07-15 02:09:04,SHIPPED,EAST
979,400.0,2025-06-13 10:36:08,SHIPPED,EAST
980,320.0,2025-10-09 23:03:38,RETURNED,EAST
981,29.0,2024-12-08 08:39:07,RETURNED,EAST
982,433.0,2024-08-17 02:34:15,RETURNED,NORTH
983,266.0,2024-09-29 15:37:35,RETURNED,EAST
984,128.0,26-10-2024,CANCELLED,EAST
985,348.0,2026-03-17 16:57:57,SHIPPED,SOUTH
986,587.0,2026-05-06 03:53:48,SHIPPED,WEST
987,336.0,2025-07-07 18:22:53,RETURNED,SOUTH
988,101.0,2024-11-03 01:01:07,SHIPPED,WEST
989,64.0,2026-05-14 08:03:04,CANCELLED,SOUTH
990,379.0,2024-08-17 19:22:35,RETURNED,WEST
991,405.0,2025-04-01 09:02:54,DELIVERED,WEST
992,502.0,2024-12-09 10:37:01,CANCELLED,SOUTH
993,469.0,2025-01-08 23:17:41,SHIPPED,NORTH
994,34.0,2025-10-02 21:58:15,SHIPPED,EAST
995,419.0,2026-04-20 12:38:18,PLACED,NORTH
996,536.0,2025-06-05 08:33:25,SHIPPED,NORTH
997,,2024-09-23 14:51:03,DELIVERED,WEST
998,432.0,2024-08-16 15:50:01,PLACED,EAST
999,501.0,2025-08-05 20:56:20,PLACED,NORTH
1000,46.0,2024-11-01 18:58:12,CANCELLED,WEST
1001,346.0,2024-07-30 13:44:52,CANCELLED,WEST
1002,136.0,2025-07-20 11:14:06,SHIPPED,WEST
1003,153.0,2024-08-30 02:27:53,DELIVERED,NORTH
1004,420.0,2024-12-28 05:21:14,CANCELLED,SOUTH
1005,47.0,2025-05-30 06:34:35,CANCELLED,EAST
1006,26.0,2025-09-05 20:17:43,RETURNED,EAST
1007,573.0,2025-05-11 11:03:32,PLACED,SOUTH
1008,55.0,2026-01-06 01:45:23,RETURNED,SOUTH
1009,20.0,2026-04-26 14:01:48,PLACED,SOUTH
1010,211.0,2024-12-24 09:32:54,SHIPPED,WEST
1011,329.0,2024-09-27 18:59:12,CANCELLED,NORTH
1012,349.0,2024-12-22 17:33:21,CANCELLED,SOUTH
1013,325.0,2024-12-29 13:14:08,CANCELLED,EAST
1014,555.0,2025-05-06 17:36:56,SHIPPED,EAST
1015,92.0,2024-12-02 09:43:11,SHIPPED,EAST
1016,61.0,2026-04-21 11:10:34,RETURNED,EAST
1017,306.0,2024-09-01 01:16:40,CANCELLED,NORTH
1018,332.0,2025-09-09 17:44:48,DELIVERED,WEST
1019,54.0,2024-08-18 00:50:30,SHIPPED,SOUTH
1020,505.0,2025-05-23 17:34:02,RETURNED,WEST
1021,326.0,14-12-2024,CANCELLED,WEST
1022,240.0,2025-09-27 12:29:12,PLACED,EAST
1023,104.0,2024-11-16 09:51:58,SHIPPED,SOUTH
1024,86.0,2025-04-08 03:57:05,RETURNED,SOUTH
1025,554.0,2025-06-08 17:04:17,SHIPPED,SOUTH
1026,,2024-11-28 04:01:16,CANCELLED,NORTH
1027,297.0,2025-03-28 06:49:16,SHIPPED,NORTH
1028,280.0,2025-01-22 08:20:43,RETURNED,EAST
1029,,2025-03-11 16:52:33,SHIPPED,EAST
1030,577.0,2024-08-01 18:51:26,PLACED,EAST
1031,144.0,2025-08-28 17:46:00,RETURNED,EAST
1032,517.0,2025-01-30 07:36:27,DELIVERED,EAST
1033,464.0,2024-09-28 12:06:16,DELIVERED,SOUTH
1034,,2025-06-14 09:42:50,CANCELLED,EAST
1035,,10-05-2025,RETURNED,WEST
1036,178.0,2026-01-15 18:05:55,CANCELLED,WEST
1037,80.0,2024-12-16 22:33:26,RETURNED,NORTH
1038,456.0,2025-02-09 22:49:12,PLACED,EAST
1039,367.0,2024-10-31 20:55:27,CANCELLED,SOUTH
1040,9.0,2026-02-09 18:07:46,PLACED,WEST
1041,10.0,2026-06-05 07:31:25,SHIPPED,NORTH
1042,367.0,2026-05-01 20:21:03,SHIPPED,NORTH
1043,227.0,04-09-2025,SHIPPED,WEST
1044,,2025-08-17 02:50:12,RETURNED,SOUTH
1045,406.0,2024-12-24 03:13:14,PLACED,EAST
1046,566.0,2025-05-06 01:50:57,SHIPPED,SOUTH
1047,67.0,2025-07-25 11:35:24,SHIPPED,EAST
1048,536.0,31-03-2026,DELIVERED,SOUTH
1049,546.0,2024-12-14 10:45:29,RETURNED,EAST
1050,3.0,2025-06-20 05:10:19,CANCELLED,NORTH
1051,417.0,2025-06-12 09:07:39,DELIVERED,NORTH
1052,371.0,2024-07-19 22:27:53,RETURNED,NORTH
1053,285.0,2025-05-18 01:36:56,CANCELLED,WEST
1054,343.0,2026-04-07 18:10:04,PLACED,NORTH
1055,434.0,2025-01-06 09:03:07,PLACED,SOUTH
1056,65.0,2025-05-22 13:13:49,PLACED,NORTH
1057,343.0,2024-12-18 19:18:58,DELIVERED,SOUTH
1058,349.0,2026-05-17 20:19:07,PLACED,EAST
1059,75.0,2026-05-31 13:25:56,RETURNED,WEST
1060,593.0,2026-05-07 19:41:57,PLACED,NORTH
1061,387.0,2026-04-26 11:54:34,DELIVERED,NORTH
1062,453.0,2025-05-10 12:21:57,PLACED,EAST
1063,105.0,2024-08-10 15:30:27,PLACED,NORTH
1064,99.0,2026-07-03 10:43:17,RETURNED,WEST
1065,11.0,2025-12-27 03:08:41,CANCELLED,WEST
1066,104.0,2025-07-12 15:52:08,DELIVERED,NORTH
1067,,2025-05-16 07:19:01,PLACED,NORTH
1068,199.0,2025-04-23 09:13:19,RETURNED,SOUTH
1069,432.0,2026-02-20 19:45:05,CANCELLED,WEST
1070,46.0,2025-11-30 05:35:06,PLACED,SOUTH
1071,367.0,2024-09-18 22:15:54,DELIVERED,SOUTH
1072,352.0,2025-07-06 03:17:23,DELIVERED,EAST
1073,149.0,2024-09-08 00:54:39,PLACED,SOUTH
1074,56.0,2026-01-10 10:48:15,CANCELLED,EAST
1075,207.0,2025-11-27 16:20:09,PLACED,EAST
1076,479.0,2025-05-02 08:49:23,RETURNED,EAST
1077,344.0,2024-12-15 14:10:31,RETURNED,EAST
1078,466.0,28-03-2025,PLACED,WEST
1079,229.0,2024-12-30 23:19:02,SHIPPED,WEST
1080,340.0,2026-07-09 01:19:52,CANCELLED,SOUTH
1081,7.0,20-07-2024,DELIVERED,NORTH
1082,118.0,2025-11-10 01:24:05,SHIPPED,EAST
1083,369.0,2024-11-04 12:50:23,PLACED,NORTH
1084,225.0,2025-06-09 20:06:59,DELIVERED,SOUTH
1085,183.0,2025-08-29 23:49:57,SHIPPED,NORTH
1086,104.0,2025-09-08 16:38:21,PLACED,SOUTH
1087,114.0,2026-06-22 14:19:50,DELIVERED,SOUTH
1088,382.0,2025-06-13 02:37:09,SHIPPED,WEST
1089,148.0,2024-10-18 14:28:41,SHIPPED,SOUTH
1090,384.0,2025-12-04 23:12:49,DELIVERED,WEST
1091,48.0,2024-11-21 10:34:12,RETURNED,SOUTH
1092,153.0,2026-04-06 23:49:05,DELIVERED,SOUTH
1093,130.0,2025-10-10 05:08:20,RETURNED,WEST
1094,482.0,2025-12-05 12:39:48,RETURNED,NORTH
1095,522.0,2024-07-10 08:05:49,DELIVERED,WEST
1096,383.0,2025-10-10 13:48:03,RETURNED,WEST
1097,275.0,2025-04-16 11:42:31,RETURNED,WEST
1098,38.0,2025-11-25 22:05:56,SHIPPED,SOUTH
1099,241.0,2025-08-01 04:01:50,CANCELLED,SOUTH
1100,586.0,2025-02-10 23:51:48,SHIPPED,EAST
1101,87.0,2026-01-10 07:27:41,DELIVERED,WEST
1102,43.0,2025-12-01 06:09:18,CANCELLED,EAST
1103,419.0,2025-09-29 18:16:04,DELIVERED,WEST
1104,184.0,2025-09-02 12:50:07,CANCELLED,SOUTH
1105,85.0,2024-12-07 15:46:55,DELIVERED,NORTH
1106,101.0,2025-11-21 11:24:41,PLACED,NORTH
1107,342.0,2025-10-05 13:42:47,SHIPPED,EAST
1108,282.0,2025-03-11 13:25:41,SHIPPED,SOUTH
1109,557.0,2026-05-21 07:49:54,DELIVERED,NORTH
1110,355.0,2025-07-20 08:18:11,CANCELLED,WEST
1111,13.0,2026-05-05 01:56:44,CANCELLED,SOUTH
1112,215.0,2025-04-01 05:29:50,CANCELLED,SOUTH
1113,480.0,2024-08-16 00:09:38,CANCELLED,EAST
1114,193.0,2025-04-15 01:58:24,CANCELLED,WEST
1115,572.0,2025-06-14 06:32:00,PLACED,EAST
1116,313.0,2024-08-08 04:46:46,PLACED,WEST
1117,348.0,2025-04-03 00:19:03,SHIPPED,WEST
1118,551.0,2025-10-25 19:38:31,DELIVERED,EAST
1119,33.0,2025-12-06 05:41:48,SHIPPED,SOUTH
1120,582.0,2025-08-22 23:08:02,RETURNED,WEST
1121,401.0,2026-01-25 10:08:41,PLACED,WEST
1122,584.0,2024-10-18 10:39:16,CANCELLED,EAST
1123,567.0,2025-03-11 00:00:59,SHIPPED,NORTH
1124,28.0,2025-08-07 12:47:29,SHIPPED,SOUTH
1125,291.0,2025-10-26 10:49:11,SHIPPED,SOUTH
1126,466.0,2025-12-29 23:35:01,PLACED,EAST
1127,421.0,2026-01-09 20:45:07,CANCELLED,SOUTH
1128,429.0,2026-04-06 16:26:51,CANCELLED,NORTH
1129,212.0,2025-12-04 18:06:25,SHIPPED,SOUTH
1130,487.0,2026-01-10 12:27:59,SHIPPED,EAST
1131,,2026-01-16 03:40:36,DELIVERED,SOUTH
1132,66.0,2025-02-28 10:24:29,CANCELLED,SOUTH
1133,503.0,2026-04-26 06:19:16,CANCELLED,WEST
1134,295.0,2025-07-12 04:28:01,CANCELLED,EAST
1135,305.0,2025-05-14 06:46:50,CANCELLED,SOUTH
1136,443.0,2024-08-18 02:57:24,CANCELLED,WEST
1137,583.0,07-04-2025,PLACED,WEST
1138,162.0,2025-06-04 19:38:11,DELIVERED,EAST
1139,223.0,2025-07-10 15:22:21,CANCELLED,WEST
1140,378.0,2026-03-07 07:38:05,PLACED,NORTH
1141,420.0,2025-06-17 18:52:37,CANCELLED,SOUTH
1142,474.0,2025-08-01 21:17:03,PLACED,NORTH
1143,473.0,2026-03-04 06:20:20,CANCELLED,EAST
1144,407.0,2026-04-27 08:56:13,PLACED,NORTH
1145,140.0,2025-06-04 12:03:29,DELIVERED,WEST
1146,562.0,2025-04-04 06:20:47,SHIPPED,WEST
1147,166.0,2025-11-13 04:16:34,SHIPPED,NORTH
1148,128.0,2025-11-27 17:26:40,RETURNED,WEST
1149,12.0,2026-06-23 19:29:50,DELIVERED,SOUTH
1150,36.0,15-04-2026,RETURNED,SOUTH
1151,536.0,2024-11-23 22:18:53,PLACED,WEST
1152,5.0,2026-04-16 01:41:07,PLACED,WEST
1153,384.0,2024-09-11 02:50:43,SHIPPED,SOUTH
1154,15.0,2025-04-20 17:26:54,DELIVERED,SOUTH
1155,,2024-11-16 23:01:59,SHIPPED,SOUTH
1156,335.0,2026-06-09 07:53:00,DELIVERED,SOUTH
1157,405.0,2024-09-03 13:11:36,CANCELLED,NORTH
1158,332.0,2024-11-06 16:47:33,SHIPPED,NORTH
1159,399.0,2024-09-29 04:09:05,SHIPPED,WEST
1160,,2024-10-25 10:02:58,RETURNED,EAST
1161,421.0,2024-10-27 06:39:00,DELIVERED,WEST
1162,550.0,2024-12-05 13:06:40,RETURNED,SOUTH
1163,333.0,2026-06-04 20:02:02,CANCELLED,SOUTH
1164,326.0,2024-07-25 21:59:06,CANCELLED,NORTH
1165,600.0,2025-05-09 14:42:39,CANCELLED,WEST
1166,516.0,2025-11-19 19:45:31,RETURNED,NORTH
1167,128.0,2026-05-20 22:41:02,DELIVERED,SOUTH
1168,82.0,2025-06-20 12:27:49,PLACED,SOUTH
1169,156.0,2025-05-12 05:42:26,CANCELLED,SOUTH
1170,455.0,2025-12-30 05:21:16,DELIVERED,SOUTH
1171,41.0,2024-07-25 00:48:27,RETURNED,WEST
1172,25.0,2024-11-24 10:42:39,SHIPPED,EAST
1173,56.0,2024-07-25 10:31:32,SHIPPED,SOUTH
1174,330.0,2026-02-15 04:16:41,SHIPPED,WEST
1175,504.0,2026-03-11 06:05:21,PLACED,SOUTH
1176,210.0,2025-07-23 21:55:37,SHIPPED,NORTH
1177,210.0,2025-03-11 16:37:51,SHIPPED,NORTH
1178,169.0,2025-09-05 01:45:41,SHIPPED,SOUTH
1179,311.0,2025-10-31 08:40:07,DELIVERED,WEST
1180,493.0,2026-02-04 02:25:02,PLACED,EAST
1181,452.0,2025-06-29 11:06:37,CANCELLED,WEST
1182,494.0,2025-11-07 17:38:47,PLACED,WEST
1183,308.0,2025-07-31 14:48:36,RETURNED,SOUTH
1184,390.0,2025-08-13 23:40:49,CANCELLED,EAST
1185,493.0,2025-06-08 21:45:02,PLACED,EAST
1186,,2025-08-27 16:58:26,SHIPPED,NORTH
1187,384.0,2026-04-26 12:26:15,CANCELLED,WEST
1188,383.0,2025-02-18 05:30:48,CANCELLED,WEST
1189,73.0,2026-02-05 21:15:10,CANCELLED,NORTH
1190,580.0,2024-12-22 00:01:20,SHIPPED,SOUTH
1191,357.0,2025-04-07 00:12:11,RETURNED,WEST
1192,60.0,2025-02-04 19:49:57,CANCELLED,WEST
1193,36.0,2026-03-18 23:19:50,DELIVERED,NORTH
1194,268.0,2024-10-25 16:47:12,RETURNED,WEST
1195,,2025-02-02 01:50:22,RETURNED,SOUTH
1196,394.0,2026-06-07 20:04:21,CANCELLED,NORTH
1197,434.0,2025-10-04 05:43:06,SHIPPED,WEST
1198,546.0,2024-11-03 19:04:52,CANCELLED,EAST
1199,92.0,2025-08-04 09:06:19,PLACED,EAST
1200,,2024-11-19 11:50:40,CANCELLED,EAST
